"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
0.0493100459730631,0.117193820808642,0.738673193548241,0.114134061890674,0.0880778386091901,0.285613947226457,0.159111354893131,0.199578562516944,0.213286342717556,0.12923259053269,0.0376834250273163,0,0
0.0694157099254148,0.117750440991448,0.749524267007652,0.106793069023339,0.120303784827275,0.22916987070834,0.108850447760854,0.175574935426882,0.091902906749998,0.135087929234585,0.0224070319415777,0.0146504796461164,0
0.0684894460548612,0.111337721770045,0.766136290673752,0.101516489162363,0.127231106380243,0.20095212034108,0.202156919998514,0.177127128137548,0.136891778929986,0.125147389009241,0.0306438458579893,0,0
0.0647021542706297,0.143270886375878,0.755722024919837,0.0960928872728117,0.112427449377404,0.198302103938419,0.147925385822448,0.151070837620723,0.123893445542744,0.128068710990255,0.0396819322543434,0,0
0.0726273337734564,0.123449657588956,0.712397364857704,0.103328018936929,0.103837285201182,0.225216129384514,0.145657408261675,0.150133700342383,0.148713296307571,0.115632500852838,0.0375465877144517,0,0
0.0716701051838279,0.123571456634994,0.903287386589089,0.107466158038357,0.106909981732646,0.180958166127825,0.155787526486807,0.151621238675955,0.126214090981108,0.10027047704051,0.0357735899807088,0,0
0.0617407939147232,0.101725517804644,0.917037735256866,0.137280588924435,0.0986334654593005,0.172999091713172,0.0948399841450653,0.148073075329351,0.121567600203806,0.16468183950993,0.00360346986934902,0.00137206559216399,0.00160415235037898
0.0744708440289933,0.110877691288017,0.73287727873287,0.12174284871611,0.0899017477226725,0.173774790754284,0.107285409447546,0.149468816493781,0.150241804329926,0.16053265808528,0.0128287320322252,0,0.00592485425913216
0.164019747888465,0.112636367381497,0.74013929355338,0.116727291594787,0.112574277596358,0.193192828653687,0.113113636961181,0.145096606309835,0.13365754315025,0.121053107220429,0.0063708848586265,0,0.00190153451626135
0.175438227084266,0.0996892404026168,0.543616174699794,0.124124355603688,0.0743074852692767,0.224422759867689,0.1051776941684,0.149352419329241,0.131611646860374,0.0972494231957431,0.0184902484883903,0,2.13795777132002e-05
0.150525882430692,0.0941765348515259,0.538394548363227,0.156013510441014,0.0489001503639399,0.174243626283354,0.108958729455105,0.132788327282561,0.129868915326255,0.0977491448435954,0.0267752170662673,0.00315785625208029,0.0008672386693402
0.152475459668139,0.0914960046861026,0.601749205679815,0.119182403309859,0.0499732047687872,0.173848034899399,0.129114607390337,0.129682306558432,0.127927467825669,0.109893278166603,0.037116858343702,0.0032273506633124,0
0.169760163385309,0.143107487155603,0.43887463841411,0.0525674023952318,0.0502066037559298,0.166672684046947,0.134846377338522,0.156494971168838,0.185407327358866,0.0846087666609575,0.0191469604310953,0,0.00261833086985361
0.190453099372674,0.123102875126745,0.490920122880053,0.0584953145814496,0.0551857490662491,0.171422211182641,0.0996527992948433,0.178166665672239,0.221751675559679,0.16256463847486,0.0388701632815228,0,0.0115256071080139
0.184038003162731,0.125546405680346,0.489171462737029,0.0962055996139814,0.0986406887824119,0.204436395257796,0.0971838087143301,0.267692836514819,0.198825982843766,0.136443439445999,0.0183969448504082,0.00543230290170835,0.036049676068054
0.120792542814002,0.132740498489994,0.434842273828629,0.122019090951669,0.0942499893273362,0.225200803649579,0.0983760614480397,0.286886843478382,0.301753731309877,0.108538126075342,0.0343414432902698,0.00323148120412745,0
0.085165683000624,0.121854570642149,0.473226636451072,0.100694927191402,0.100348178115604,0.214292621241087,0.0784378637381197,0.233523962191927,0.311211174984355,0.116238544612065,0.0317492110256058,0,0.0038487311239303
0.126667928297714,0.105965601936735,0.516576205273758,0.0981517184841107,0.105706922134081,0.224566668896865,0.08927806486739,0.191439923860457,0.223747650389214,0.113927668640593,0.0212466423697461,0,0.000967143213714605
0.104759219445865,0.0942187976482632,0.508045020307899,0.0890911598460653,0.0911543206811882,0.231536516909844,0.107156735203119,0.200401397151524,0.254033737384386,0.129705100431571,0.0204112999683078,0.0212713911690612,0.000493522536699567
0.0626974729427491,0.102441227430311,0.512091874784526,0.126942175682131,0.0941684565526556,0.228774859893443,0.0769584464022476,0.234662549237693,0.259437977284304,0.0866631450798634,0.02812314012594,5.08747874036743e-05,0
0.0888515878844412,0.119045740645326,0.593478821713376,0.125059031588488,0.11499954443166,0.218900057036807,0.0963798024674569,0.222689574570164,0.337378891097831,0.14908429648996,0.0244699745862803,0.0179910931608553,0.00302591230752658
0.10780194261443,0.129245562510529,0.592537377373972,0.116082771525855,0.0938783309891157,0.183244561878946,0.0890228166477887,0.217056063783478,0.248313271401251,0.143866943845502,0.02737027940531,0,0.00653614264294514
0.140361332254535,0.141737286942,0.537634115904466,0.157850089903283,0.0785491793192707,0.203454438280173,0.0737864080368978,0.213587840249007,0.246127938826406,0.131686150944455,0.0173929474905789,0,8.32510239567874e-06
0.147618614427488,0.142391438729064,0.495184520096819,0.13972026784931,0.0854179062515403,0.183699036290719,0.106067841765263,0.189177742826997,0.288372797212177,0.104191106723324,0.0172848524606449,0.0329183890953704,2.00074991652394e-05
0.0903678825852943,0.150386157681603,0.621710935075932,0.133956217425999,0.103233315170976,0.176379161133163,0.0551103407681863,0.157758657752708,0.283876581270827,0.116212865393345,0.0206487955809858,0.00050208895783819,0
0.0679548066242353,0.147824913122945,0.609722354168119,0.172235023900133,0.0910121079147185,0.191094623899997,0.198122618724329,0.212427404169112,0.257882335582297,0.0856686667749233,0.00300688557339975,0,0
0.0857563697047461,0.155347291935733,0.577122281257857,0.173471361673622,0.100429528829983,0.236160732751285,0.204289609028015,0.295675290939314,0.284132443622068,0.0903091670719277,0.0188767234059176,0,0
0.0871622316154631,0.155410021682441,0.606831500644206,0.140742203007429,0.072961223807061,0.225130153101644,0.203687570720676,0.244874795379042,0.196534835000987,0.130680953706134,0.00261605180259732,0,0
0.107693951042653,0.218044915223711,0.619982666088918,0.131631865220999,0.138356721818174,0.207621620763258,0.249458946257415,0.245018052614123,0.209371533436987,0.136880002895757,0.00496312994525868,0.00104591343341839,0
0.10093423709738,0.157197885660247,0.554996736234096,0.126352784300896,0.143465960854749,0.249855328120136,0.154763168433407,0.216666352937749,0.176904975800213,0.112353209285956,0.027168713272749,0.0142163307420261,0.00649838825846268
0.123669434214863,0.181281929942826,0.539680657484066,0.153154818048698,0.0976892321814679,0.239084926931052,0.155496878946839,0.21261388310906,0.182460574844531,0.101028595706558,0.056607905506094,0,0.00975785492152448
0.113133623823742,0.165524716215524,0.53974088976574,0.168659066417065,0.114839092606419,0.220460410186655,0.191700480213183,0.231146101964305,0.192702014112706,0.0873932049097583,0.0265232467123212,0.0353663409330026,0.00962877277771477
0.0831625931741235,0.211146363519185,0.538268171807875,0.140297979605811,0.070824622105491,0.247232615284598,0.154293249640486,0.234221093582412,0.263523951367446,0.12766974754504,0.0127612476720223,0,0
0.0874047420658117,0.159273960203104,0.456035445935775,0.150399320433201,0.0661084040849078,0.245995138020949,0.141678406511045,0.26554714600216,0.124693933273476,0.0911938459969456,0,0,0.00542023203910187
0.0828309520687326,0.142561665790969,0.463311335809708,0.193622909106424,0.0715852729150206,0.260137806812251,0.136693978988651,0.209964432462415,0.133132918310106,0.0859956000772999,0,0.00513836911909017,0.00788959637416003
0.0842606660264234,0.122620500337346,0.44748052626828,0.162101187316215,0.0669598219244718,0.259762568383557,0.105076776227507,0.241307756497485,0.0902512145129163,0.106542325619884,0.00137094163322975,0.00225812942331928,0
0.121512910886056,0.200661249574236,0.387522375658597,0.11712135101084,0.0833241051899222,0.28950044965987,0.110863401701803,0.284247681280905,0.142424618793741,0.100813331426711,0.0320994929600173,0,0
0.12596261432884,0.193293777733096,0.389256195475668,0.125455209489821,0.0717889439607662,0.266538096676878,0.0905908551844937,0.435862907710952,0.11315374721728,0.0745626485376823,0.0516021738660343,0.000830085213387295,0.0199496551774754
0.11012712103873,0.183055236274083,0.363070904748016,0.119601890968185,0.115503622165014,0.258661863492998,0.0801555921491651,0.41515819023412,0.121690147788469,0.102303922189046,0.038151192328977,0.00869099396113076,0
0.0732796420858714,0.141235931533597,0.382311218023352,0.116794895531328,0.126394886685472,0.34497047598758,0.0930808356048677,0.381829474214699,0.0915599089364162,0.127429634380442,0.0241118149108067,0,0
0.0991071414695595,0.10838356199481,0.34658250162355,0.117407195371298,0.101731544797101,0.29243784407978,0.106384790012091,0.312627011859568,0.0745233387501436,0.0917138780700142,0,0,0
0.0586852504813072,0.120471793000761,0.352291738858403,0.113260167129424,0.0890932897538065,0.326976871552935,0.107729395434379,0.35794417217631,0.0892628681102864,0.0790001640449281,0,0,0
0.0660386551676876,0.124364279206425,0.359370379807293,0.168898228021628,0.135696283506094,0.311081891096077,0.114789368857237,0.392692002751254,0.101222523317917,0.0765213280140266,0,0.021102880634129,0
0.067492185486384,0.179981942591089,0.325186983665953,0.1209357531434,0.0809933541256928,0.274306015932437,0.0945131597457807,0.372399506247246,0.0955518647205697,0.0881176110071908,0.0411749554816317,0.000254556927774633,0
0.086585380297717,0.194043781679488,0.268305105675272,0.153359980899303,0.0861100656398974,0.274648903567846,0.10291518506034,0.383973670779282,0.0842237892618081,0.101318858989025,0,0.00474109173405197,0.0212949864413264
0.0717134020150979,0.181819783505723,0.265516103624489,0.136999352218182,0.0795018702792624,0.317949913922736,0.132254044334218,0.389144766387954,0.0866282376299432,0.0876622930894004,0.04536319384196,0.00109492056039806,0.00441887493274424
0.0656250316064679,0.111681381131868,0.298083404817386,0.135431091918978,0.0877649593457522,0.30260097961137,0.0908372367875532,0.355292916881413,0.107151158403857,0.0844249584265936,0.0180912786720087,0.000763336303407802,0.0149955417658689
0.0668604009134141,0.123128315195611,0.301524007970572,0.13153502184452,0.0933350998735104,0.310505251952941,0.0753570845899559,0.326225523876276,0.113488636253667,0.105934532949587,0.00854701375566091,0.000148832342885499,0.00651578467917454
0.0742224741193583,0.127345169593595,0.332494356579401,0.126624468186509,0.101197144465452,0.318607466462315,0.0885081094703134,0.286954375742785,0.17805719067876,0.117182098327155,0.0120620407709737,0,0
0.0652709285225374,0.134516067809975,0.3435382226145,0.11648943932545,0.0885188104300581,0.258245797374242,0.090744359942272,0.276003600455667,0.178268659357963,0.0729861617373765,0.0330748239616683,0,0
0.064994889039957,0.15460323190729,0.336445635761544,0.1089075337815,0.0963392359346288,0.199243379864135,0.0858123772253719,0.266503292008903,0.100280435478549,0.0959044946820909,0.0284582821188642,0,0
0.0706716757460804,0.145229459767204,0.302578138463593,0.115197636942674,0.096818347267236,0.208234396945173,0.0800468510054379,0.230098414165395,0.0947623374694356,0.0992401248806121,0.0283878067146593,0,0
