"V1","V2","V3","V4"
1.44157984585468,1.62178873087065,0,0
1.48804793347766,1.63373586584626,0,0.00135303718928248
1.55163835967954,1.63052800135818,0.0477253181528723,0
1.85255154131986,1.88473026965184,0.0506695306235485,0
1.46394510005771,2.14902663829516,0.0399006570053927,0
1.32279189076961,1.93918744102369,0,0
1.64025955722625,1.88652233525298,0,0.0537347838631086
1.94077503998759,1.82665473512052,0,0.00961884416476644
1.69670815222732,1.80362259063562,0,0.135994774777895
1.69733039703363,1.68827178688574,0.0769779022003525,0.111363401778779
2.03691821482465,1.68101241793692,0,0.0243611646790506
1.72152205608377,2.08178436998836,0,0.0365339236876755
1.97180294926393,1.74641914980077,0,0.0037391164325935
1.84876379284389,1.79302600304057,0,0
1.64247120342475,1.76872674546116,0,0.00583103440505561
1.67896970351411,1.89083345321053,0,0
1.48850399268867,1.75644841554698,0.00503635066571083,0
1.57287085658847,1.8577256878333,0.0149287354599221,0
1.87237325191879,1.91188868689747,0.0222118034724312,0.0360005172433977
1.81221520110139,1.8891447533769,0.0052588878240572,0
1.9383291079313,1.97118969907448,0.00946320841250992,0
1.53945091535666,1.7884520400639,0,0
1.5748734267817,1.7219601713721,0.00990838596085353,0.00504436162133692
1.87440567069931,1.65778315981687,0.00911487033880132,0
1.92679628030292,1.636845913739,0.0564113792545988,0
2.12410737571165,1.7087841367201,0.00659475300126844,0.00136580012136917
1.95517562975586,1.82555122994221,0.0326208601925223,0.00693250207400531
1.90937559264914,1.87570820041214,0.0220482496091182,0.0142950646304181
1.59371349717936,1.89887428979098,0.0111503132481447,0.00451980790156026
1.76324598215899,1.91163044160084,0.00672013436402819,0.0027133269367543
1.45637520416975,1.97788517934609,0.0207449925331414,0
1.32869002836636,2.02912332350046,0.0330644900763284,0.0269631095693268
1.83853653521754,1.94819403434547,0.01752290680136,0.00220025437187421
1.68442349715786,1.87902780158225,0.033186200837505,0.0581286009626544
1.70785889470482,1.82593590281561,0,0.061105066223006
1.74615137591851,1.98205128598466,0.0554725535412715,0.0213702765879401
1.74747847509611,2.11334680805048,0.00793274120832343,0.0139879979025672
1.75045788830609,2.19922353136254,0.00078577077635722,0.0241540266627751
