"V1","V2","V3","V4"
1.97108367493605,1.74762796379569,0,0
2.16194854524455,1.78407211618038,0,0
1.9990764820691,1.75779583862753,0,0
1.95961653246168,1.37878558362692,0.0149033748323723,0.0107797397735176
1.98306284954407,1.55844132249555,0,0.00905525071566227
1.82313088093365,1.80090947060613,0.0190210397101398,0
2.29400451636815,1.98696165727879,0,0.0667435826126125
1.96530381542485,2.05662292098111,0,0.000914588999392341
1.85896034847735,1.76960888399575,0,0.00202730637969328
1.76104397050863,1.46994732237288,0.0046278168302194,0.0246360929311452
1.67297424132227,1.80595557586797,0.00731280238483611,0.0134946677867451
1.79897871348714,1.86626955235909,0.00114084266579806,0.016689427238385
1.8041432593017,1.79202467532537,0,0.000249959253306342
1.39280538873364,1.90344696883713,0,0.0248890657406939
1.30726511716156,1.66470152452716,0.0207363818473565,0
1.28732052156115,1.75198067756519,0,0.0307724913816558
1.26753173493417,1.21091299339891,0,0.00014707308376416
1.17893372418266,1.34743494795578,0,0.0836229870849188
1.16738112631076,1.46045875433607,0,0.0178653676935743
1.35980988449775,1.56852292411696,0.00419651040862612,0
1.38544129624336,1.21591886598477,0.000135031385666506,0.0130851170996804
0.987786424382738,1.03835498874357,0,0.0183632427102678
0.860236396720232,1.05981575688597,0,0
0.666552172805903,0.935552515834538,0,0
0.701761387359765,0.797483128264434,0,0
0.69819375331522,0.928889584334151,0,0
1.23864816870126,1.00897581784309,0.010620165883191,0
1.14033315127724,0.98230914724955,0,0
1.03036402782392,0.998175635970032,0,0
0.868844175990788,1.04104478624286,0,0.000271835384263092
1.09718272870157,1.16034581924856,0,0.00328500959572781
1.26276599928781,1.15148722408228,0,0
1.36977824344605,1.27084778824948,0,0
1.41014910545651,1.43923322181255,0,0
1.31445387260071,1.44525414533872,0.00374330660721878,0
1.27204487690245,1.42620215113974,0,0
1.2970872682676,1.60848580175732,0,0
1.48998454953109,1.38707916221518,0,0
1.57000515265361,1.37753671338779,0,0
1.49042606001885,1.2148502819468,0,0
1.29260231767252,1.00616156175512,0.00423243914383375,3.53283990353059e-05
1.09923890746865,1.24540505860871,0.00428647583997854,0
1.13131429722348,1.04046226130549,0.0159059903400589,0
1.20421372661168,1.3625213762745,0.00598043061554218,0
1.46680984686891,1.2601125907258,0,0.00544823461003197
1.31038613370735,1.04888384579155,0.00375675325957803,0.0121950445380454
1.47773723802547,1.28628253302282,0,0
1.58458445596078,1.23030024243847,0.0042120352166124,0
1.53262049140741,1.42569269208532,0.0010820186168703,0.00692309500041688
1.39858021890031,1.16542934479535,0,0
1.41136570950064,1.18612608159523,0.000598620259606192,0
1.59575737175685,1.19832477843819,0,0
1.06809242931674,1.28954314365132,0,0
1.08650601806245,1.12319483485213,0,0
1.04403569049995,1.03063890210442,0,0
1.17211192618874,0.981289087435167,0.00121592498075451,0
1.20629067001959,1.57630026824476,0,0
1.35198431080402,1.52171867987173,0,0
1.27993803420581,1.64823890894727,0.00448000102438928,0
1.32172507770158,1.66047576400871,0,0
1.42286804152752,1.34471742247833,0,4.40646292094726e-05
1.24609489841701,1.3161312632515,0,0
1.26637818352834,1.20942487383735,0.0126350554328473,0
1.05504910219968,1.19653597311362,0,0
1.06117658131212,1.10693703718053,0,0
1.09641714477956,1.21979224596436,0,0
1.12130099781443,1.09506080232127,0,0.00775358140220639
1.28369013496259,1.33057311101004,0.0032664356875709,0
1.11019723940691,1.35720401948122,0,0
1.34548421474279,1.26438204565631,0,0
1.22475015451055,1.14927260460919,0,0.000865597053498424
1.28122488470045,1.12982208173283,0,0
1.20586669574824,1.17509728554758,0,0.00102449797116577
1.22962249020587,1.37340556150206,0,0.00584020098284732
1.22570122066181,1.07956805719369,0.00593029700903047,0.0150869798643829
1.0050890423178,1.11687313398633,0,0
1.14942801111219,1.17407062047365,0,0
1.28381933498098,1.1884715184668,0,0
1.32269491777868,1.21159678037994,0,0
1.35514277324823,0.988375524364158,0,0
1.33126560495956,1.29482770547057,0,0.00127155558659489
1.18226117006423,1.25581407227646,0,0.013381921902732
1.1377348271098,0.949949562878856,0,0
1.14678368626065,1.2162384497029,0,0
1.0509033044153,1.09723855069373,0,0
1.08372118321134,1.04187782509053,0,0
1.11070863164987,1.16586340251455,0,0
1.17065568267457,1.14976933238735,0.00600379985013211,0
1.26777666742077,1.25969645910301,0.0187795985933943,0
1.31118460614263,1.44911231872496,0.0275888968253812,0.000373073419019487
1.29793427679489,1.35507865957136,0.0154089526244721,0.00487628081516744
1.3183127097334,1.34361595801138,0.0341260434505788,0.0131513220763035
1.2416259328963,1.31316842476038,0,0.00338918177003822
1.59051418659692,1.33026190651464,0.000225398759268081,0.00991360870745583
1.35063100035751,1.31265147267679,0,0.00196369090877313
1.32404485677971,1.20927218234655,0,0.0183074212561412
1.38442948902385,1.19193269352756,0,0
1.23318907532071,1.35082724385352,0.0104922035247925,0.0135095260799964
1.2981685143103,1.4157148299403,0.014191012795185,0.00220283055725967
1.30146006102363,1.31800395160736,0,0.0164034156149885
1.31229508426514,1.32451144846819,0,0
1.66482164243424,1.30849193369415,0,0
1.10380123359836,1.22125686225242,0,0
0.826313315271181,0.937688602749619,0,0
0.816549394889999,0.910302617077624,0,0
0.780971290185513,0.896233857118843,0,0.00369175322793858
0.777920054708136,1.07389667658786,0,0.00289276044384545
0.800861722975427,1.10110809210276,0.0251385143229906,0
0.892494558068982,0.855776033474273,0,0
0.880077326543601,0.97969571934282,0,0
0.949734729118291,1.16105455199034,0,0
0.904892164026236,0.972470389326333,0.00516351712013985,0.012621624964028
0.825170274771256,1.0418584692355,0,0
0.89762987210008,1.15741307926121,0,0
0.815789368017622,1.02898653254673,0,0
0.931993148885966,0.967459155220179,0.00193498395915657,0
0.857303041423265,0.878819841017202,0.0220685321843389,0
0.8613925796296,0.973306697626113,0,0
1.19349829443214,1.16675798054718,0,0
1.37299021749873,1.1561175034581,0,0
1.24665943602373,1.20042349951879,0,0
1.09496439479232,1.07334676506376,0,0
0.974151061271746,0.945410781365154,0,0.0251470227230401
1.01878494661847,0.927804314435541,0.00093264942185424,0
1.013390326998,0.848956622188859,0.000264726422242401,0
0.844673107134426,0.814073854527771,0,0
0.806604287490883,0.817098572202213,0,0
0.941808122753503,0.967739461172739,0,0
1.06096169816317,0.854579654142726,0,0
0.966501090854154,0.817392449633856,9.01811817028975e-05,0
0.979171137694394,1.19098133599853,0,0
0.932332397782107,1.00841645615518,0,0
0.933213588867428,1.10546170139158,0,0
0.920092228070104,0.97428668276333,0,0
0.959030723579714,0.930973594878162,0,0
