"V1","V2","V3","V4"
1.89506120524464,1.88148635919056,0,0
1.75918186743468,1.80513486343127,0,0
1.90060344163366,1.71065087651309,0,0
1.94721067816297,1.55739975737607,0.00624475228966448,0
1.52463282003762,1.74374022630778,0.000439177519730771,0
1.99364583608459,1.49641469890499,0.0139090754174279,0.0427008636672614
1.90260211063741,1.6411585896997,0,0.167270619968962
2.07400263758306,1.89840875703338,0,0
2.07434741097134,2.14725239023952,0.00334033046007454,0
2.22764501822747,2.22332288949159,0,0
2.02284984784962,2.14157701670241,0.00157274707912392,0
1.99618342487172,2.41167261705815,0,0.00691821232979728
1.93731290869886,2.38950723907856,0,0.0274789245346128
1.99911506396676,1.84469554771094,0,0.00291015665158501
2.26252835582034,1.77808134628654,0,0
2.36993798484558,1.72934790791459,0,0.00912209529732211
2.03205385132389,1.87511021398258,0.00106694215336917,0
2.0043814828763,1.91266866075467,0,0
1.9711357834503,1.9375712548218,0.00309433485442279,0.00724464797837854
2.22848038354413,2.12478344400526,0,0.00494741955614697
2.38283826151192,2.17995102318789,0,0.0266163323469385
2.25067638617781,2.51632413827329,0,0
1.82795787565606,2.10011504084988,0,0.00130304096758638
1.77337204495206,2.15167131454181,0,0
2.04530692334804,2.16513846023036,0,0.0021751527262861
2.03055998115468,2.04952688624281,0,0.000130553652621157
1.90284221715748,1.94114674150638,0,0.00575625347854658
2.1473425915183,1.97281294632502,0.00771327685061429,0
2.09684936393296,2.14773601538254,0,0
2.11351943552317,2.07518316103377,0,0.00672183798140602
1.93424689589294,2.21747485873292,0,0.00761607853061608
1.90111449311465,2.47540358114295,0,0.000582751175514318
1.86980219409016,2.40689392584489,0.000344288432538864,0
1.8843843942616,1.58796974359011,0.0128097289090621,0.00562009854589407
1.9215165848568,1.62234705201374,5.56821280117692e-05,0
1.74498874357616,1.56168330610009,0,0
1.70712965274976,1.34838868339917,0,0
1.75861998752156,1.24648227957496,0.0162012692382727,0
1.70377395898025,1.31515148463398,0,0
1.74430601484345,1.28554573168751,0,0
1.58480884916443,1.2891496378763,0,0
1.74284570384441,1.77060448520919,0,0
1.64790859645884,1.73996199249091,0,0
1.42832545013688,1.92585218915347,0.00687093256608018,0.0275389000430906
1.70466155029984,1.85199352063924,0.0120741695268832,0.0355612602249476
1.93883915177286,1.69665483009566,0,0.0103309384008331
1.99148972638488,1.75411129368971,0.00917819499980299,0
1.93237360584332,1.57746800120921,0,0.00101155640494643
1.85332935953036,1.56401301370774,0,0.000502993578934463
2.06421823823473,1.50761631233787,0,0.00172373197922671
1.95747972131017,1.70427811984165,0,0.0010534317208637
2.05352574187302,1.48665587076252,0,0.0158958764306667
2.14753907855005,2.54364477503022,0.000201586943104015,0
3.10742461784567,2.62996403414525,0.00418831975201861,0
2.6568900011409,2.38253373802524,0,0
2.61924956280229,2.27632883792856,0,0.0273560449977271
2.55746357241875,2.12202993609612,0.000674094311181594,0.0887025138683597
3.02114480892475,2.10768728527998,0,0
3.05506750827124,2.03661867642847,0,0
