"V1","V2","V3","V4","V5"
1.73101839775087,2.21184553330226,0,0.000167483732823381,0.0195029899001091
1.68236332387512,2.21762983001305,0,0.0256498351278294,0.0238020938491492
1.67766523916959,2.17970072686069,0,0,0
1.68452446800576,2.18838372493841,0,0,0.00200444799274646
1.63532653190322,2.20318753507757,0,0,0.000845141249668169
1.63596650585003,2.13168052731509,0,0,0
1.57411074079433,2.05276671756499,0,0,0.00362378596223323
1.56360736583274,2.09037718160933,0,0,0.00137658041033839
1.62264116362559,1.99255268762445,0,0,0
1.64551466514619,1.9782969791835,0,0,0
1.64146734263847,1.9425198143187,0,3.36188717308117e-05,0
1.64600686210829,1.9155266987116,0,0,0
1.58421995384649,1.9721739494549,0.0323931892571911,0,0.0126839455374825
1.63220055859999,2.07709707556166,0,0,0
1.62485069593537,2.11465116663491,0.0195238181728876,0.00100648799625447,0.00898451279618817
1.59296903954965,2.14276049148311,0.000419677159520182,0.00269649931565841,0.0313793855884414
1.614076323335,2.13863472933014,0,0,0.0104322663957012
1.56275268978277,2.11892311002206,0,0,0.00245109086973438
1.55167942977756,2.08493509652635,0,0,0.00467252528867101
1.56457188282536,2.14588913349589,0,0,0
1.5642425735121,2.16535901623665,0,0.00512229875054815,0
1.57684426121647,2.16650949412561,5.85337968295185e-05,8.42557812792966e-05,0
1.5935210990359,2.20412934628415,0,0.000115568792224741,0
1.59379409200658,2.21625924480411,0.0166632837713572,7.04359714789604e-05,0
1.67361093651971,2.21364112021707,0.0201724198717993,0,0.00066353366792482
1.70688385295297,2.27249744415741,0,0,0
1.71615881163505,2.31789542992477,0,0,0.000634236652511166
1.7449951090357,2.28715380422345,0.0414577666835769,0,0.0023366533369138
1.72770836315314,2.24568512896625,0.000481565886356172,0,0
1.71574370247256,2.26411387588156,0.000130762337257617,0,0.00067434435261271
1.70781594515488,2.29429888700029,0.00476472136365769,0.0088692242832403,0
1.78180432510426,2.13888856762545,0,0,0
1.78495815896899,2.07026409302104,0.00464784711051958,0,0
1.75783057202676,2.07647038566847,0,0,0.00600787785905577
1.75674026323325,2.07875755604223,0.0153187316040894,0,0
1.7448501272594,2.09468404359633,0.00437379845827768,0.000486482885310391,0
1.66242214042424,2.13215194912253,0.00167277500694685,0,0
1.62988192551819,2.14884702304617,0.000289269720892354,0,0
1.65124684703184,2.1544200231037,0,0.00979059883606215,0
1.58604350786728,2.1544358943645,0.0154728928559131,0,0
1.59220668805249,2.11513467625046,0.0245926028571284,0.0129316206259434,0
1.63709477618435,2.13987588727392,0,0.0181750700108433,0
1.64835388124112,2.13748811037092,0,0.00614286554656174,0
1.62495861779948,2.15705023417408,0,0,0.00501116772382115
1.59952197258207,2.16723269038838,0,0,0
1.59358563826412,2.1814606033758,0,0,0
1.60989031158208,2.01654591521103,0,0.00146511523240744,0
1.64629489482781,2.13364217723706,0,0,0.0223968766209299
1.64762542650186,2.16075642004759,0,0.0176561897664089,0.00594310866826742
1.66790828882223,2.16335444206566,0,0.0252282697867688,0
1.66303056942297,2.16277792054968,0,0.00970398262787897,0
1.64968259229495,1.96580885356498,0,0,0
1.69800291386457,2.01962989038876,0,0,0
1.58565750195428,2.02136626495711,0,0.000906090690523831,0
1.58154412603242,2.15322366153151,0.000811853394076467,0,0
1.56803080027407,2.10804576335205,0,0,0
1.59671819529672,2.12483636631026,0,0,0.0201650594299155
1.71507439000596,2.15469439946039,0,0,0.00536416829219888
1.76904157441944,2.10088520518949,0,0,0.00144112307897962
1.72402137402012,2.07878408823597,0.000219355781021058,0,0.00105065153136399
1.71482975481482,2.10896009821347,0,0,0.0020604754079217
1.71935045383414,2.10244981832761,0,0,0.00897527348111954
1.69243619462281,2.07903870897825,0,0,0.0144289670771027
1.74410471654858,2.08444672623106,0,0,0
1.71385021804016,2.01215909710751,0,0,0.000146621893350574
1.7382063425643,2.02925398891131,6.69868137189444e-05,0,0.00244971276517703
1.75335530475737,2.04136602703577,0,0,0
1.7663127633001,2.07451589540851,0,0.00512513696994077,0
1.78279595690243,2.04470466803755,0,0,0.00158651342187288
1.7764096848784,2.03986033546962,0.000225572913962718,0,0.000284962161940183
1.7799058374575,2.03085714264447,7.7988543147417e-05,0.0019684752208704,0
1.74985785559601,2.04320599908011,0.00868458371633207,0,0
1.76587627211905,2.04787420116629,0,0,0.000243530473374109
1.77311511565906,1.98840398504144,9.68852985563928e-06,4.11965730822139e-05,0
1.73299400397358,2.097874591369,0,0.00254134381494153,0
1.73641913666298,2.07722120052794,0,0,0
1.73359946189892,2.0020569967416,0.00167672012040643,0,0.00629229001761877
1.74289559180504,1.96251595598191,0.00209754495094538,0.000342073775760565,0
1.73479342942124,1.95391178289236,0.00312944252422709,0,0
1.73941574396546,1.98891343077083,0.000683928585663796,0.00207657385661408,0
1.74818386068804,2.01717811853435,0,0.0295208596368568,0
1.74201895637268,1.9927371156046,0,0.000714454513849772,0.0412154008395837
1.71206661401485,1.9899124652191,0.01666514085186,0,0.0595356505584101
1.63049409036534,1.96944344253758,0,0.012738936714479,0.00255668711036561
1.60044608376002,1.96116082019157,0.0148195284047989,0.000258340377593057,0
1.59482126525889,1.83005389608251,0,0,0
1.59574514599138,1.83764906306236,0,0,0
1.59391346042529,1.84385838399267,0,0,0
1.62045443286143,2.01079693950204,0,0,0
1.6171986259369,1.93908323518554,0,0,0
1.58883970316574,1.93811660877048,0,0,0.0168605242833726
1.56834377709377,1.92576009057658,0,0,0
1.55906337601404,1.89389898946651,1.3488542590645e-05,0,0
1.68671056533608,1.92363650516587,0.00461044256412313,0,0.000585876351173686
1.6901431418087,2.02126833759872,0,0,0.0173457531488383
1.78303664236218,2.06363697220172,0,0,0.0186703333399876
1.71868854100552,2.02588649894805,0.00545767956535714,0.000305429060081963,0
1.7450867692634,1.95958434206266,0.00967121355625555,0,0
1.76926993062747,1.99756112097903,0,0,0
1.77922229527036,1.95615793048217,0,0,0
1.77037437773064,1.9497361004314,0.0176697998117805,0,0
1.7621501376023,1.95454026132041,0.000198758308704639,9.95418757154809e-05,0.000264942616229044
1.81740114637417,1.95481270509148,0.000123568214718039,0.000107172069574002,0.000713428028915164
1.82196818431726,1.94935681240057,0,0.00102663724215768,0.0175125903584454
1.82649104950161,1.92924628109693,0,0,0.0226925798674164
1.76464777223712,1.94035254072782,0,0,0
1.71972905607774,1.87634670332604,0,0.00968116160893026,0
1.73310510547834,1.86284096591011,0.0216890042189191,0.000637019302871134,0
1.7254164061128,1.88299795455073,0.00822930869183147,0,0
1.69977394782406,1.87237608138863,5.86758732074311e-05,0,0
1.64429055096553,1.78171701738272,0,0,0
1.56859023028168,1.82835738846775,0,0.0145279624008511,0.00156010609051399
1.60155604091766,1.89796602712704,0,0.00342805674065128,0.0376721567663373
1.49998792545495,1.95176962930917,0,0,0
1.51739482634049,1.94131666888396,0,0.00518120504055997,0
1.60274264491397,1.96701804932896,0,0,0
1.54759170200128,1.95905498351275,0.000318955116626995,0,0
1.53279907297003,1.89786154670596,0.00328951241711239,0,0
1.534207805496,1.87462241410304,0.00274553470955108,0,0
1.50769561586633,1.84099011311508,0,0,0
1.48514129920354,1.88739313109898,0,0,0
1.46233893718951,1.89556780796413,0,0,2.44112311555966e-05
1.48792052046278,1.90265625830349,0,0,0.000121211990708137
1.48484275050712,1.91587463835043,0,0,0
1.46424663858817,1.98024156738642,0,0,0
1.4419303398979,1.91975746185401,0.00616602203543998,0.00427581955272638,0
1.44173099140584,1.9747054240267,0.00477810047480021,0.00278979343343966,0
1.37580192085186,2.02671593381809,0,0,0
1.38020094189956,2.21583711885806,0,0,0
1.37939257312936,2.19118001032996,0,0.0217333663891088,8.48113657949123e-05
1.4376799260803,2.17761858833789,0,0.00303890777206939,3.14658196961526e-05
1.43207793455479,2.18069471704655,0,0.000110218009559571,0
1.42182543273878,2.20198547763159,0,9.20170540834597e-05,0
1.45950606714259,2.16772040191736,0,0,0.000474023548868052
1.50438984452877,2.18309479570891,0,0,0.0015511746303758
1.52613270538263,2.16255685904505,0,0,0.00115309642572381
1.51843259793079,2.12709933535473,0,0,0
1.5186108300286,2.08951370938739,0,0.040689581664198,0
1.52142520673956,2.09193376400844,0.000672000154006813,4.23145251415846e-06,0
1.54104419985864,2.09391399883784,0.000228788282617187,0,0
1.54571985249219,2.04183052013822,0,0,0.0069213424659671
1.48488027679245,2.03048326461236,0,0,0
1.5193177742139,2.04921755847643,0,0.00369144010019151,0
1.5165572614549,2.08524034657161,0.0241075407615952,0,0
1.5383566075846,2.08271594633359,0,0.000113418368044016,0.00296705042564938
1.55178126191571,2.08748832805745,0,0.000276704958544816,0
1.57637813577299,2.03567708070922,0.0287539069032939,9.0216442313551e-05,0
1.55719273062434,2.10725875836517,0.0141720261310617,0,0
1.5619869291902,2.10063589616004,0,0,0
1.56635711817521,2.1149456238352,0,0,0.0118924711017293
1.56990996997318,2.07785648480177,0,0,0.0225690187436827
1.60148667344442,2.07722502284782,0.0107180563514,0,0.0365902772461285
1.59819021743584,2.0710893475767,0,0,0.0393776684589391
1.59471058599175,2.07169635668788,0,0,0.00190812936784845
1.58810060455544,2.10328481918336,0.00323016101734269,0,0.000147674449077151
1.61564248593945,2.09313382112903,0.00215590362458662,0.00624364846466118,0
1.66884032049507,2.08787094569839,0.00622152703699541,0.0124872861644379,0
1.64765014856964,2.22573520948086,0,0.0236933493191918,0
1.64843074239393,2.22651185730181,0,0.0269098881084771,0
1.65795402929674,2.22997603006405,0,0,0
1.64754740424194,2.22639023412435,0,0,0
1.66615900792632,2.23987237485142,0.0133343030650033,0,0
1.58684182127146,2.28103585817881,0.0136125733556964,0.0149238966327564,0
1.60254632991293,2.28854295341013,0.087134168716783,0,0
1.72734987061378,2.28831180490755,0.0512705519468342,0,0
1.65815238946963,2.29730460541211,0.0308817884256271,0,0
1.65725585994958,2.300954043907,0.000550229266103264,0.000539043590738142,0
1.78438672570746,2.41778220115932,0,0,0
1.76370256935149,2.45879571813308,0,0.00411716281440844,0
2.04032150708253,2.4290249690746,0,0.000166634469096261,0
2.07278269278374,2.44457650497992,0,0.0126677133251694,0
1.95165622755442,2.46941293303863,0,0.0112748441417867,0
2.030918220754,2.57720788487867,0,0.000880812653783591,0.0285417125641216
2.05564400436472,2.56687774059105,0,0.0343776466928354,0.0347131185533257
2.03933939173942,2.4935464964948,0.00192279479663071,0,0.000581112459957733
1.9996889403121,2.40251707412314,0,0,0
2.01759311171303,2.37252830627844,0,0,0
