"V1","V2","V3"
2.25724675829804,2.1312797375784,2.61259965671584e-06
2.01195434203414,1.21985108160248,6.86614211106647e-06
1.92799506374155,2.856405346706,5.59888736582354e-06
2.02977903074366,2.3527314557695,1.25579287148412e-05
2.71420423314399,4.52097406231151,6.29684400946235e-06
2.7097071573835,4.69058551379691,3.10924614916093e-06
1.41962837029196,2.52606253728899,3.96388254494055e-06
1.36927472522928,3.20111446307191,6.94820233822036e-06
1.37311012394819,3.18277212729953,8.56672634562829e-06
1.18676296863274,3.09146765131461,5.87577194214652e-06
1.3632931712666,3.35140132283696,1.04208228886646e-05
2.81579478522266,4.07192382915539,3.41107484112806e-06
2.3442639390443,5.27436062174978,1.10866253009458e-06
2.33195700529262,3.58039799404108,1.33578304084556e-06
2.3405042960045,3.18821206847831,6.17720557339344e-07
2.56560149214017,4.14092386072232,7.26087034450356e-07
2.59547944894343,4.25132517349487,4.87097982984055e-07
2.62913938707176,1.91851533198917,2.38222923061279e-07
2.39717108532412,2.9694574328387,1.29770958332335e-07
2.45535641135468,3.55849203822765,1.76484717809442e-07
0.952073227060963,3.36735954474329,1.27197845401394e-07
2.62787556259308,2.10012814840996,1.16012473081974e-07
3.80395682513316,2.06449173914721,1.41758229950528e-07
1.93337585693661,1.76663330208237,1.5040323299748e-07
3.52539572807323,2.23320882208933,2.35839169299082e-07
3.60566201003617,2.28473281943837,1.52697139054429e-07
1.72103715897423,1.322653307988,1.3200198037913e-07
1.57893367441681,2.76257163750674,1.56981361091534e-07
1.79778360262595,1.58058693139766,2.66165573457561e-07
1.80886520131393,1.89022256676281,7.26809816837973e-07
1.15784259512655,1.90299047305964,7.17893046197623e-07
1.58128388814232,2.2813460172814,5.8237026690117e-07
1.79617755861344,2.55508942865712,6.01659678232728e-07
1.95412013090276,2.31078440397293,1.223796057176e-06
1.76567565093492,1.75102745092952,1.66712725558878e-06
1.68018490264369,2.42558553254366,8.77108058831396e-07
0.64115036665931,2.42986794949656,5.72708308905612e-07
1.37945511741831,2.50933739374232,1.61309098969954e-06
0.786855322638791,2.97148597290263,8.40337336510071e-07
0.714469228318761,2.50884469529449,5.27782914426295e-07
1.05131751555472,1.23594550991539,6.02167758050892e-07
0.77771703123257,1.21871335382791,2.86433340315257e-07
1.78282896164301,1.12848647164434,3.10378350849782e-07
0.742663759198877,1.21442466553674,5.40149525904427e-07
1.22617885775749,3.75877736493958,1.27048141644173e-06
1.26180842512978,2.70682199418744,5.88159263786955e-07
1.35544069625948,2.84603665167148,1.83834738166857e-06
0.982935070888907,2.80157905397198,1.96588005672677e-06
1.36910913117793,2.83445046094466,1.26157455405561e-06
1.38652835771991,2.83361090471791,6.39435598121658e-07
1.38566531437988,3.42525290771862,5.16093760526581e-07
1.12159390258634,3.29622427832513,5.3895003143984e-07
0.978366989380014,3.13840300828526,4.47341482008569e-07
1.04913382728566,2.4703341149526,1.72923521740553e-06
1.8621093338849,2.47399018969923,1.59089559821266e-06
1.91421054174797,2.46700851163054,3.30230727398229e-07
