"V1","V2","V3"
3.38666612991071,2.67955422605609,9.79068589511205e-05
10,2.66447683243757,8.4469042880372e-05
10,2.63533375828946,9.37755248005779e-05
10,7.26304574800854,7.47668549066004e-05
3.85089693350517,7.08141042421514,6.52304863247904e-05
6.59518020597536,7.97445621139985,6.10943247282725e-05
8.796947384953,3.093784522867,0.000522618254232351
8.80902897587435,2.24272768988879,0.000187964316729138
8.84554472861394,2.239902675623,0.000179085417793595
4.63149062973159,3.05150732798679,5.96097933941548e-05
6.39335205951466,1.21664569165089,4.82355002047523e-05
6.37369010346626,1.70458337876551,0.000153696698922429
9.04367956633443,1.82557965792438,0.000143852853776469
10,1.7367944736315,0.000131213715638774
10,1.35616014406994,0.000440556299992426
10,0.727190635827346,0.00030388929334485
7.03949784979582,2.1795051917388,0.000210432718080334
6.22075994775462,1.83050227880393,0.000600924593047859
10,2.17952976417921,0.00259037637160341
3.24074367487398,2.37056885145995,0.00198929403431951
3.67828544057925,3.299852497842,0.00215619119833858
3.69603755051222,2.08222794979469,0.000263791953169523
3.73865548866422,1.10152463131371,0.000191271479078583
10,0.606057364775479,0.0012899044213326
10,0.713939939855694,0.00544803312620466
10,1.37659937254444,0.00422340783967669
10,1.46523367736825,0.00101060408686345
10,1.50843736582676,0.00110264102327243
7.70460137190951,1.51871007323585,0.00130759786195933
2.87140209906976,1.28849961595433,0.00132953976683428
5.16874882966809,1.60193517842841,0.00081814568207794
10,1.46757386296203,0.000650458472208286
8.21172362324167,1.08460474429415,0.000437777752760792
9.34232883550538,1.18345470391884,0.000454735232615302
4.17457971603282,2.76205015101662,0.00182672132184576
3.9798583410199,2.77497230000654,0.000436357153500375
8.87889164547236,2.80608604601105,0.000515210311856389
5.46321978924267,3.08837699311072,0.000138089673627618
5.42744818273381,3.20427771454281,0.000108999453451341
4.68756544624929,3.06499657445879,7.71319787473667e-05
10,4.46664858443815,0.000183051955171151
10,4.5231912559671,0.000259099860049171
6.80920522548252,5.66371507211128,0.000489140897526302
7.38327234405937,6.66318391143223,0.000354457614554449
7.1598100030189,7.28079217484694,0.000371509829144906
6.76913649515845,7.44986815398454,0.000362512344594248
6.7366823820782,4.01260057138508,0.000633005206569261
4.59936108893738,2.54779529221075,0.000692634793498226
6.95099545451416,9.4510124431793,0.000780950087703398
10,6.18510953725987,0.000346460187376647
2.84668423389271,5.121417953991,0.000309439364024662
7.33447882638658,4.93340395328981,0.000214161086079219
10,3.15888927113489,0.000414798143587913
8.96116708494735,4.31238559070055,0.00154724297378124
7.07212662503121,2.39739775006843,0.00494787602202307
7.65189391108206,2.49301412274215,0.000463401180632674
7.85308435280682,3.85179425592855,0.000204264252139364
8.98540200723252,2.48672381426854,0.000524737383982558
8.77292779733076,1.44180124994604,0.000914549122621997
8.7917354499674,1.60141852340479,0.00106097538336257
8.76894607623048,1.60223938452684,0.000410033194154171
8.71641250001551,3.8316566834388,0.000335391459024534
9.01868686106141,4.6826843242791,0.000287891014758155
7.81806666169978,4.76350287831043,0.000140460143452806
7.84084940695042,4.42491549589406,0.00013876706638928
9.5998574703692,3.49389793475493,0.000520005528101505
9.52137086502272,3.76270311568654,0.000560318267447165
9.53636115079737,3.25363658933324,0.000237732731887244
4.04302403014877,3.21058119818579,0.000172964714570607
9.33792304561264,3.46251175420605,0.000229415612981288
6.33204062154161,5.49099099731947,7.70675289987696e-05
10,4.65883449110218,6.4639561400563e-05
10,5.18187955442832,0.000104117574394513
10,6.21708470961411,0.00012842349706499
10,5.64467034070382,0.00013424231552788
10,4.41936496324225,0.000110295736062774
10,4.76116693619497,6.25375104955508e-05
10,4.58043346236421,3.4153662140706e-05
10,6.62520536013772,7.62366461979128e-06
9.35041168738582,4.17610070971294,3.3363965395037e-06
6.28612306735315,4.54181917213122,8.73260878305145e-06
8.22176515901023,4.43746749176411,1.41623452841873e-05
6.34451725739788,5.4021753936906,1.59625830661832e-05
10,9.5833971189701,8.044463853682e-06
10,10,5.04043767434873e-06
10,6.70817287036454,7.39452368167801e-06
10,9.07444178696672,1.36796823463324e-05
10,5.61730502379362,1.84441009420549e-05
10,5.62650595750013,2.43738073645871e-05
10,6.82564332651706,2.38960512368791e-06
10,5.24701797376206,8.04584333100825e-07
10,4.11172993841075,7.12979175012122e-07
8.60356480447685,4.18573186930747,8.67909851440892e-07
8.1326156295568,4.1576899777997,9.30614130841572e-07
10,3.98693462320621,1.35771084424819e-06
10,6.8561600187526,1.18050534221252e-06
10,6.84306660698318,1.56286521022713e-06
