"V1","V2","V3"
3.03186897178825,6.98677480312175,0.000181214041963187
2.04265354136328,4.15570747544481,3.25377883488258e-05
2.06656884233412,4.07682551717627,6.61817433683489e-05
2.79029292693324,2.95511672633071,0.000273631447535359
2.92474456654716,6.20658818905477,0.000408019419538539
3.04163017930324,3.83667363822127,0.000396812984173537
3.02467527995165,4.42473253447616,0.000302772389975752
7.73636633566083,5.36024093332456,0.000447575751850349
4.74669574055372,2.32162925648314,0.000451087141691333
4.30094244868747,2.5377220212376,0.000537902080544533
3.65961408230905,4.70926887305363,0.000429846193495086
2.27453352458326,4.45166613089405,0.000463000661028338
5.34577168189057,4.42352183772972,0.000303549335892183
5.3139001058675,4.99327670389738,0.000249514422897726
3.48694537710042,4.70600150461441,0.000156909551555679
2.98926095022731,4.56071005486951,0.000144243449246209
2.51929462950256,10,9.24917372816938e-05
6.05728038104957,10,9.99059378239594e-05
6.04709793410596,10,0.000116497924777006
5.72249493487224,10,0.000140838449811887
2.78056033169415,10,0.000226140397206229
2.22785337276958,10,0.000418419673552668
2.25653369346472,10,0.000148722008852623
2.47037347964229,10,0.000122577542766628
4.08707400323802,7.55164992954041,0.000125210552487787
3.42088737496285,6.46443653713877,3.76551691125814e-05
1.82858618008354,6.31931390259583,6.07080704826795e-05
2.99799209514582,10,6.30529070125659e-05
3.58557155989568,10,0.000117274214849491
3.4970970245788,6.31086099183671,9.87758965792418e-05
4.21016455898042,6.30402689442474,9.23543304954619e-05
4.64388372152532,6.26028984067744,4.69813975344811e-05
4.34920235691072,5.19290296679951,0.000273970541934594
5.73669167595133,10,0.000367554683188206
5.63901756729072,8.68189298765095,0.00061343916200758
4.49482804853988,10,0.000397901165563238
3.07715045270309,6.2787217657968,0.000224420148598505
6.00510439014896,5.7753430583029,0.00031637117941957
6.02287236741565,5.12100589796083,0.000151645438268365
6.58496376750179,4.30338405081285,0.000166923334685283
6.5727990755448,3.41677683272634,5.32347010255197e-05
6.59659446427522,3.56092378291514,0.000242840421279727
3.84616200159232,3.64719623784835,6.76229220525243e-05
4.54049569877192,3.9132080976738,0.000121312359409667
4.56280212536968,3.31907412341938,5.4049330141847e-05
4.24267847745614,3.38280546940587,5.41297260676987e-05
3.8640225779741,2.98690762313733,0.000192687914478415
4.09191797479168,3.93316758301264,0.000142041627888524
3.93609886274528,3.83443506792664,0.000119224278317036
4.0120470430107,3.95462715649801,0.000108671227035794
1.94793694344418,4.10742743953108,0.000208549730181246
2.86960709497915,3.8676894635712,0.00017910513500764
3.111544116523,3.9662224646168,9.23985124987394e-05
3.24356002647236,1.61000363581833,7.2728751716991e-05
3.14683957649638,1.01670303188003,6.30871463664867e-05
6.25016030264182,3.45318984240429,0.000166292819901826
6.02950920218946,2.46391424378145,0.000184453445643842
5.85267510009021,3.00874554199652,0.000150809272682164
4.90480902316819,6.91085300643398,0.000422900468601163
3.36184656455858,4.61946523521365,0.000186508508555454
2.42843714258586,4.59044146906594,0.000628458644436072
3.26849971114545,4.6374724879804,0.000714133530182683
3.97967804189477,4.69668084653291,0.000794377596800043
3.53452191792925,3.69345089939237,0.000720820139890143
10,5.10614198588363,0.000805611298008269
6.65549272216858,4.99919925557564,0.000622858094456992
7.13808218809249,3.2374458162168,0.000576779351165575
7.44195962461664,4.58074604702519,0.000629871954639042
7.60887971886851,3.44204247116471,0.000726423358080444
7.57174364472009,5.00881279810957,0.000969646375874085
7.63236642071876,4.4719802300943,0.00147217114543602
7.64008581353164,4.67715342977534,0.00138454102760335
4.9972397372487,4.17889845419344,0.000888060645061256
5.4631023680939,4.12472599646813,0.000911296785553011
5.59169531545374,4.16882353089088,0.000599890896689806
5.69139551825717,5.09264277093726,0.000631073959118275
5.49744444453294,3.13167324644434,0.000643548797213004
4.0012819013683,3.07964901549363,0.000557375270462453
6.42873823905149,6.40565120431886,0.000622348542245234
6.06694256777686,6.43570368940961,0.000488517245466174
3.86687234042992,6.9373200047755,0.000208775314913531
5.46297728933605,8.80145455804546,0.000188709211928501
6.37035307971955,7.70760507844341,0.000240787394741189
5.35730770026458,7.29756528318763,0.000258319306461307
6.56188399602255,5.3012916542074,0.000500635649444228
6.53795057366033,5.36190179955194,0.000380653908237341
10,8.56002245113983,0.000452901006870445
10,7.87302235059537,0.00047723104665669
10,6.89715723363182,0.000461722021614925
10,10,0.000298839179389246
10,9.46554223366322,0.000616358142950465
10,6.81481967114612,0.000649953183211862
6.64159353383542,6.22633481691771,0.000752355198323592
5.40544533768622,6.42597628818725,0.000845699116721655
10,6.2276749823104,0.00104751350600471
10,6.08315211102997,0.0013564622057999
10,6.0344502461305,0.00169457953971014
10,6.52332475616998,0.00138322586904645
3.4105248405541,3.41891401417535,0.00145161883901034
3.29633263044157,5.33391771242388,0.0013102821902987
3.84757928871963,7.22322390099828,0.00209589692891249
5.63866001916677,7.20810711218447,0.00262007095548859
3.89753957077679,6.86570081436178,0.00283032815282174
3.39775490632693,8.32543144232491,0.00417903866400116
3.67707466976272,4.62890757516412,0.00430266581640814
4.90622310285111,4.55312078754551,0.00719374539451739
2.28668131559775,6.78699667528744,0.00351601572848586
3.17702870261323,4.63889904015001,0.00389185892249557
1.7467117336493,4.12146577750364,0.00388688679753555
1.30395621925055,4.34344172238138,0.00392461918613821
3.06360490558662,4.50217834687895,0.00243477601605651
2.01428208314518,3.64557380161818,0.00276092939096023
2.44724636835073,5.43207067957394,0.00267707101055586
3.7739018560889,4.0173479929081,0.00402192097583182
2.27735792102219,3.8177538124147,0.00385478102980227
2.6774311429161,3.81661734248478,0.0027990924879815
3.93816545454572,3.44365913397262,0.0032533159338372
4.35902855559604,4.92954119456293,0.00386554537409444
4.34574761641588,4.87442158082022,0.00558596300442903
6.41310038699961,2.93632047137028,0.00549693175877301
6.5835619127749,3.39839561845274,0.00489039293604022
6.63044747589605,2.93576174003498,0.004867297705341
6.62936661644034,3.21480396872841,0.00488581041700139
6.4533398198971,2.25856721039587,0.00499681407011357
2.65653083675198,3.02948792388321,0.00600245230268544
2.53887833914169,3.95157936545708,0.00576932093981106
5.12090262469647,3.92154919803666,0.00620085077546287
5.15551142730108,3.94210449037493,0.00638379782595873
4.47146709074472,3.94634405929162,0.00564832573125603
2.73212047839456,4.71043497653251,0.00470966510854833
3.11920111353727,1.95366962859594,0.00384103002348514
4.81261325095027,2.04463316148993,0.0048311097414685
5.31058912990082,2.03168839355298,0.00507088499728305
4.03132463158518,2.16621974064107,0.00546118831356839
5.71209960812611,2.06143908704009,0.00569977997180543
5.03357955106797,2.76441503293035,0.00675772492081556
6.89964854451078,1.8872883261819,0.00493426395447996
10,1.9167073349639,0.0073810580377932
10,2.42010552648185,0.00791867260416525
10,2.46075261651619,0.00411551142446441
10,2.42824866132257,0.00374300333258208
10,1.1893486832789,0.00359801378311252
10,1.57483939188587,0.00548867437169887
5.04863281459835,0.789434963483811,0.00546456896308636
7.67253551222535,2.02581976281101,0.00893096560825414
6.84803332428935,2.01629423162556,0.0121499999758866
6.80469683282222,0.764673873008572,0.011359861267093
4.14580803772215,0.756283828432924,0.0126435307918468
8.94018427781705,0.662638260907476,0.0120280586384115
6.02749356297296,1.20934527731588,0.0110733571016885
6.23208419013518,1.23163119504297,0.0197470861851546
6.69649869848727,1.04437114286503,0.0133459463670105
5.31880288849561,1.14459087931563,0.0129056635697377
7.7656488611954,1.28983360467821,0.0220184445254239
7.02203806615656,1.22294609298079,0.0239565446659431
4.77839627532687,0.777227265665712,0.0136152725407216
7.07131275328378,0.849764093114713,0.0138222544236063
6.1591793107669,0.77418476311921,0.0109740553588902
8.11515757220448,1.07418180534513,0.0101488283685468
8.00921545262612,0.860792117808826,0.00663804653624921
7.0636021167498,1.15786350369886,0.00944034984026758
5.77073509598246,0.992430512862674,0.00503068117550863
3.54397809096368,1.09790193002088,0.00272502886730669
5.74785205615059,0.681705782590021,0.00337945884455938
4.25648027082434,1.78529156449596,0.00184830552556878
4.8201620630544,1.2757701256769,0.00262305813612186
6.27015446413362,1.24139049215291,0.00446065838208367
4.27237735008338,1.00977804754984,0.00231145383919824
4.91369372373236,1.028029797795,0.00187273739990637
6.77622463142,1.19981802035576,0.00111317923155604
6.92390062688876,1.15991666195097,0.000602168225457799
9.88518447928642,0.57668894241776,0.00106450924758452
7.68505716893846,1.30450275987276,0.00384730263766913
9.43828042221327,0.424908643643625,0.00169083227944992
10,0.500658406571464,0.00265099319127755
5.47139597078498,0.620604539643686,0.00763106368061571
5.03316584374857,0.602173362164619,0.00751459711443702
5.73340079320492,0.597471969229753,0.0131829421357645
10,1.88577580889897,0.0122115856019986
8.89479380913612,1.93982028932022,0.012406138545472
7.78604721295099,1.42975313591904,0.00606138489802461
8.07737163857921,1.12091000366104,0.00482722590607086
7.04656949878511,2.17546342597825,0.00539995025366775
5.25610547403308,1.88936165333736,0.007404443496496
5.74457904052888,2.08121292543229,0.00713457671037403
5.18084761002878,2.4190949456092,0.0102424534243549
3.83691600007071,2.45145738090752,0.0115349152061391
3.68198426814052,1.01011067435946,0.017318328325116
4.89129921818451,1.36717125567531,0.0101657926238646
5.18195167961304,1.37608796948409,0.00821169823626212
5.47707341668975,1.69704657437572,0.0131697738264622
5.79186096175751,1.64299510302818,0.0122958790704983
6.61137175230591,1.19394198476078,0.0120783287207154
6.70752216739369,1.46659359986733,0.00775800235592206
6.66241214510663,1.55129385314794,0.0153805693810877
4.41308491922044,1.41831776578957,0.00611665622650695
4.45922161109401,1.44709507005833,0.00207921659316825
4.70010879104574,1.48252327946361,0.00315211921760876
5.05374153445403,2.60687374869987,0.00107131044251589
5.01904543741746,1.70891466076328,0.00485247989488807
5.16781703355506,1.6478270673822,0.00820077156808855
5.17716504552318,1.47502005094971,0.00748331090223607
3.66168125979475,2.13595440746691,0.0104180610442833
6.2272023536972,2.15350742221132,0.00487579514843726
3.29179593001288,2.10756215371226,0.0140619418548002
3.88724318741649,4.03691794638803,0.00496797429349533
2.42491571308349,4.97392316484929,0.00600736272350913
3.34294665849619,5.59327734133557,0.00768193877245042
3.72798922380835,5.53377783133661,0.00681543166454487
3.85738583388726,5.37662929468892,0.00583215816810777
3.4442328405019,4.6924843730416,0.00159755003291861
3.39738640131752,4.76547206308839,0.0012917783520509
3.37217304778478,4.17394325132412,0.000810217490327194
3.35628871718556,6.02812332429351,0.00141229949488104
4.5964663154345,6.35758625152293,0.001309988022294
5.00182462669758,6.75959503601199,0.00447935728697536
4.9118524073837,6.31378277394051,0.0044913873687575
4.84183307942351,5.93968689636578,0.00532432822602546
2.43506882799002,4.61206738892619,0.00622081949987443
3.26170303431626,4.54433464255476,0.00655756318301255
3.15867967610768,4.49741634364045,0.00606777185084482
3.07398481408496,4.55715276421269,0.00667077428796065
3.13794103919891,5.00570268127871,0.0094563151675032
2.99237192182604,5.21478446569988,0.00268997959485335
2.33446944011857,5.68802479183386,0.00285892401198353
2.3355090312781,3.91749832363147,0.00310992700734739
3.49669627616202,8.1184780737895,0.00355082456040171
3.29036186073663,8.09371613871468,0.00230721159702033
3.24120256315255,5.86983945107749,0.000556076967855494
3.14863234978406,3.56862423745424,0.000568839184271832
3.84462504588939,6.03929529286315,0.00122457193000271
5.91194707869296,4.14077343773931,0.00127266631380922
2.90479664145702,5.1809724454486,0.00441431974239052
1.29212647017761,4.34496624343202,0.00133910819900492
1.70620173215662,4.41669774236524,0.00136400710092289
2.81609046008683,4.41467606803557,0.00244586249995168
3.16277610609882,4.48911061760342,0.00233636715730421
1.05039411052078,5.85066073751547,0.00168244533339106
1.18652839088692,6.05913693543544,0.00254838653781021
1.69617971799623,2.61373351247213,0.00379513735646407
2.04215413945266,5.85940630956094,0.00483538798286233
0.994437606816044,6.3201593641194,0.00652499573918967
1.2349896192185,6.19563800616894,0.000954255556779157
2.14020557485393,7.81343901672501,0.000234730767405869
2.16773138748687,3.89898291277915,0.000820987854793465
0.856522645260652,5.34372018395401,0.000500428678184617
2.4537418516558,10,0.000415614696825512
1.44790845078488,10,0.000357242103224646
0.841594369784784,10,5.92018737286381e-05
2.31858597928006,6.35043278931098,0.000106748945141145
4.02971672741093,5.72206517107494,5.37323050111683e-05
1.7734795387583,3.76648382482661,0.000123185872119943
1.66358388274309,4.20666711001854,0.000126311417097509
1.57212787828531,2.57345875629038,0.000123134754474328
1.59133453912462,2.67761018008084,9.34910656895362e-05
1.55792818412024,4.91339611517864,0.000119001281819494
1.61809345744656,4.9525003054072,0.000139113389207085
1.17032591675683,4.34855679456864,0.000310873904623782
1.18059628169163,4.31976000459857,0.000206497913479871
1.2608798551185,4.19710858903175,0.000411499885424548
0.901928599393674,2.52463912809644,0.00109023693598884
0.905958188742658,2.94159309873172,0.00105986306471039
1.46404024636266,2.1066755913462,0.00113510383766306
1.80492558488693,3.30649461060181,0.000505354366597523
1.80281838947087,3.2718473169796,0.000353964790750844
1.57199309111588,2.3230240416554,0.00037972949577765
1.05989105812071,2.32032886983336,0.000520416309113321
2.72008131290996,5.36366538882865,0.000553408961417326
2.77012065092118,5.42668514598363,0.00103039704679032
1.15020970140136,5.43434873836682,5.13354335467966e-05
1.14408095820035,5.13561760410121,0.00025610414319517
1.33082863248255,5.09579438033882,0.000294642452479045
1.77818004255275,5.26493666832148,0.000875869086092233
2.3015730336254,3.36388339242534,0.00144463221850342
1.58226792039814,3.9356400773914,0.00138428470617694
1.56316755464855,5.98989766327625,0.00141954460596569
1.82559614128069,5.99726567755547,0.00589691329425882
1.92323049456718,5.92947682113734,0.00559619584065797
1.88692210838658,5.94404772970639,0.00229703941334151
1.87277934563092,6.55937020469978,0.00201233985439949
1.90386368765091,6.58707110808626,0.00162120690813651
1.45159701728944,2.91394599563089,0.000615844048999045
2.6744126338206,2.87865313436631,0.000614801786219368
1.91180958807825,2.78501394811426,0.00129996649453647
1.87870616639016,3.53765228537002,0.00152319003514125
1.73876778322765,3.32867719120025,0.000542152842917129
1.72040172754461,3.02477347157742,0.0004499194388285
1.72312151659644,3.02061032593824,0.000514707814255904
1.41454109388193,3.00485402855549,0.00130371075966561
1.32383940813986,4.13451111004577,0.000844674937745817
1.04516068322512,4.14649572880045,0.000655568160784833
1.05961124673757,7.1110781800567,0.000939043852588835
1.06640167938975,3.74194836847187,0.000703291618970232
2.14501354817145,6.86260909067112,0.000572104148721137
2.15509843402827,7.18977634080745,0.000873354327444607
2.31720597498126,6.92974262866403,0.000798769412765064
2.23778133820941,6.88184107822215,0.00339438530740808
2.72832124831609,7.32030077195444,0.00223612869916584
1.90810752846631,2.4080150368079,0.00180940357991306
2.24219100475951,3.32048093706356,0.0025426186710118
1.42377617953661,1.76800950026036,0.00618319358238705
2.07657841632671,1.66610946811909,0.00457734778091143
2.87838872622474,3.0832820279917,0.00394631873564845
2.72977997690777,3.85514304810894,0.00368509356253359
3.4109177976735,10,0.00374745801477031
3.24212687814507,10,0.0040965025829313
3.51893671602891,10,0.00875571652309429
4.11291131945827,10,0.00707378203272722
1.95767289020763,6.05339330908632,0.00167243159300852
2.30291584543717,7.269345603022,0.00601305287176242
2.46559967143311,7.34039103151231,0.00120703667600483
2.5564235322169,7.34485008258411,0.000613243990273186
2.49885410973768,10,0.000823014471256513
2.21008668898048,10,0.00200434234902594
1.57098296886665,10,0.00139394492759009
2.31577113172871,10,0.000944348217548077
2.40617145505294,10,0.000904026933477627
3.04951409145729,10,0.00131008597998136
3.10484406483469,9.77545957798048,0.000407651118303023
3.00076978411967,10,0.000214505229386106
1.50941287730873,10,0.000203913217019856
1.70624675297528,10,0.000122310170694975
1.96986312328255,10,0.000183773341686242
1.74773205520705,10,7.36109959485716e-05
1.0357815191371,10,0.000292040121916813
0.891126889811075,9.03263032525469,8.300815408491e-05
2.21799890585585,10,7.16129344698446e-05
2.07286720288879,7.96843548807003,8.99479788050425e-05
2.06728340675308,8.56417776161248,0.00011356204499634
2.51189917909663,10,9.48726713132305e-05
4.25991171308315,10,0.000159662976021961
5.11921206080024,10,9.98070029453102e-05
4.86070423590143,10,8.33643789501078e-05
3.94648036112281,10,9.37900210712983e-05
2.82882549765292,10,2.92531304438681e-05
2.81625464335811,10,9.78382292658431e-06
3.41690236609007,10,2.99055963573314e-06
3.3986356840341,10,6.2440240353866e-06
2.60302827842693,10,5.13742844210192e-06
2.84190101042247,10,4.63504069496867e-06
2.92483799345191,10,5.19144481132166e-06
3.61770445447316,10,3.35938099466287e-05
3.63898579446789,10,1.99195561249173e-05
3.67155213669252,9.34400108742813,2.03314782498247e-05
4.05514583460205,10,6.97832886192268e-05
2.93098236962794,10,3.73726061716121e-05
3.36236692121745,10,3.08711760484739e-05
3.32709162036924,10,1.2323620918696e-05
2.74658238448092,10,8.97540233155064e-06
2.7683949964687,7.60817850241378,8.99389695083292e-06
2.87179499506769,10,1.01333045151062e-05
3.40251085955885,10,3.51899952762258e-06
