"V1","V2","V3"
7.47687077004438,3.3186258541185,5.64704816757034e-06
7.99728735164991,3.24890840227992,1.02479046224801e-05
7.7161497581392,3.69224245482314,5.30952394084203e-06
3.3681171219549,2.68289041680164,6.77743323518061e-06
6.05749873409514,2.33359893065209,6.88189560312656e-06
5.8687178678854,2.42824095695362,8.68986833552935e-06
3.2472202308181,3.93478622725635,9.53494091848752e-06
2.54830660965043,4.12053190370044,5.27004653534732e-06
6.24394240677915,2.84817087027436,5.54475241805227e-06
5.72718289696597,2.56519675039101,7.03259025331042e-06
8.26519613287179,2.63763876466353,4.59443586017613e-06
7.31782737469771,3.06788047079366,4.39781755969287e-06
7.27864351917346,6.26437109346843,4.66053287903747e-06
7.32169767406122,6.18478693150175,1.88785919398849e-05
4.36111553116467,4.18824983669314,3.3087250582734e-05
4.90057852256017,3.73973404407734,1.81710342342424e-05
9.10052208802097,2.89196520377895,1.83594855705248e-05
9.12588524702674,2.8517444357598,2.51312668472555e-05
7.81643308672564,4.41503760581639,2.76175069983188e-05
5.13767804596225,1.96009431278166,7.26034745042797e-05
5.1419361235088,3.08408793700421,7.15116930139948e-05
8.54796367843959,3.16810293415858,0.000115206837930309
9.24018218075932,3.09715330769228,7.8796546950565e-05
9.26440446561862,3.0049951933138,2.24700358284932e-05
7.89476300527982,4.57130941596083,8.03167845668379e-06
4.0287013681925,4.59346752469964,1.69408451200622e-05
4.09037241193321,3.04460416648107,1.63468606426462e-05
10,3.79898083960065,1.59898117203498e-05
8.29847616416977,3.80508491323075,1.49229341412906e-05
8.20255374985189,4.05125820094483,1.05577355763088e-05
9.03719085228478,4.66619090578518,1.34019712668723e-05
10,3.31123149968609,4.06835029910221e-06
10,3.26539452599789,1.08225368998742e-05
6.77651330667801,3.18723161243739,4.04985233555848e-06
10,2.47082319343591,2.10097015046685e-06
10,2.54248116510803,8.56668539662291e-07
6.42742269361344,3.21117633462334,5.89054023956258e-07
10,3.14688720268795,2.1611915470566e-06
10,2.93570253922992,1.6411549888591e-06
10,2.97918343574824,7.90573995874916e-06
10,3.2882656789844,6.99714818162026e-06
10,2.60426851598296,3.99459036497566e-06
10,2.45876863213321,1.8854993525008e-06
7.95731460594177,3.89876921526784,3.37037313914403e-06
10,2.89975297935756,6.98850902185933e-06
10,2.84774447936524,5.55385272427532e-06
10,2.86082348269603,3.46347412425441e-06
7.75543190507971,2.8034514670282,3.38759563489346e-06
10,3.04106042735727,9.78839852101507e-06
10,3.6395177694242,4.68846270670458e-06
6.34249066796891,4.00634180676013,3.20922907197218e-05
6.20880679358642,3.52340854507454,3.82514851192812e-05
10,2.74506945751655,5.11378026012567e-05
10,4.82973776733578,4.38048018935672e-05
10,3.58555089620938,1.04334994877657e-05
10,3.31829982490831,1.09215503857748e-05
10,3.68780653250201,8.61827854583364e-06
10,1.83440441595821,3.62508641996998e-05
10,1.80982047451902,3.89980678284217e-05
10,2.36400830539652,4.1014980262021e-05
6.38749753041551,3.97517339338943,3.74761877966452e-05
5.97244678375206,4.160787373945,1.05814906383235e-05
6.57302980898559,2.44356947764869,5.77440400956055e-06
6.46481395984903,2.35539814563193,2.09103445036968e-06
10,2.54120420919367,6.4930639258088e-06
10,2.96471275252815,7.34735697661359e-06
8.51950066961317,2.93400443899229,8.64861698561474e-06
8.3128964460979,2.46771277849103,1.187768223088e-05
6.47710533307133,2.41910004716181,6.38983533944798e-06
10,2.62304854422476,2.68670245864074e-05
10,4.52430647852662,2.4858862747265e-05
10,4.43285247640275,1.58494936666103e-05
10,4.10059792056354,1.67546520416284e-05
5.1829956148742,4.08713279719922,1.4546170346954e-05
6.62155004752472,6.17314364852347,2.63884198400115e-05
6.45640454571218,6.91448891283586,3.50843126711082e-05
6.19689626582576,6.21186155049434,1.04454509511931e-05
7.76497636351695,6.08215726943448,1.16307027031641e-05
7.72612482962269,3.97133769158283,3.02795912991945e-05
7.81366565515503,4.00558006765915,3.3369023304229e-05
6.56067718277395,8.17547381076415,3.23568539423289e-05
5.66642847337131,4.32086579028527,2.33398374935987e-05
5.5447304069113,6.06325081375706,1.9360494783077e-05
5.56278608791115,4.9236064615022,2.12660647330858e-05
3.15057065485826,4.93609288553903,1.93911350071507e-05
4.82638145409849,6.98240448959643,7.71840260295488e-05
4.81374887275147,7.83481592510971,5.98842432002042e-05
4.84196123160594,6.15738799692801,3.23080251759039e-05
4.66941613181262,7.77176261233176,3.50493580387577e-05
4.77065082518622,7.86465027678989,2.83481153756373e-05
6.58509248334526,5.52019850853757,3.19565648362682e-05
5.75024107149263,6.71929553975898,1.71661908263758e-05
5.73946662458483,4.95333002973424,2.65259826558811e-05
5.64701929066466,3.90577137599103,2.67678480887651e-05
7.10435277512151,6.88031905972779,0.000442821226769683
7.6856105945208,3.92844491936201,0.00045457572545604
7.20379280185318,4.95347761850802,0.00100661816732048
10,4.97776743275365,0.00119481362650993
8.12566450987211,5.3545012669672,0.000765642266173456
5.40454101261437,5.33862433606162,0.000447835176756021
7.54050573054987,4.78354123462409,0.000285597689323946
5.01141783304334,4.66694320213613,0.000356818508530801
5.1410009945241,4.61986275638774,0.000283503909356291
6.47131324032538,4.84209186785624,0.000230919559317877
6.58194226667979,4.89272478397384,0.000178424355588936
7.22861368940802,5.91463734222699,0.000151337841375019
6.32294569441518,9.90787396191123,0.000209152789073688
6.13598025599866,9.02015583051834,0.000262202033744378
6.15562058706905,10,0.000260873932178399
8.41951552933573,9.59036308082017,9.01654791999282e-05
8.62330416919265,9.65321827723511,6.4514477195851e-05
5.3458436437385,8.40596207022942,0.000197958880123324
8.99015488194546,8.90910360932856,0.000348817307524134
10,8.4689051529293,0.000206191085111033
10,10,0.000174265463529116
8.71621303727317,10,0.000158980184238498
8.97215678420658,10,0.000131685085029864
8.17867086052517,10,0.000121769371180306
10,10,0.000196371002626056
10,10,0.000237396958016482
10,10,0.000354248292735727
10,10,0.000354802110437442
10,10,0.00020936559342861
10,10,0.000187444022517548
10,10,0.000289805454380237
10,10,0.00027635252546123
10,10,0.000263443324626819
10,9.50121702608033,0.00035544629571186
10,10,0.000604747831841596
10,7.92322089805421,0.00064561808652441
9.29272836902814,10,0.000560717411716302
9.84979556060935,7.20639983718954,0.000288791542480105
9.86994052767739,10,0.000794794765328494
10,9.52377297753056,0.000547908961455531
10,9.25224432529829,0.000690314541707492
7.19311712348512,9.21346467838957,0.000726944652598833
6.15066402358971,5.96599811895789,0.00014990208577639
6.00803413329725,8.24288992711278,8.52946044248897e-05
9.49350419738191,8.64166631164971,0.000199058358232981
9.97955881569651,7.68616875818963,0.000126413407828739
6.00419406519815,6.93994766111528,4.38286467842977e-05
5.73956843187766,7.3257997943907,5.28315242415394e-05
5.48044768386084,4.48333467976688,8.30255754173584e-05
6.13787139026756,7.78784608541556,3.18885808220042e-05
6.39830924963207,8.09687256571048,5.74749165947983e-05
6.89134878145562,10,5.2600043744925e-05
7.68130784235455,10,9.01086173340205e-05
7.69279078938179,9.13376048492307,8.8980694819384e-05
7.3473012444116,6.55234428074596,3.65589004614759e-05
7.31745008706087,10,7.03933255238773e-05
7.4915996181095,9.52701986729991,3.40332671139293e-05
5.55189339932157,10,3.58885271756206e-05
6.08875164350218,6.5414695105947,5.7782520030841e-05
6.32729443521808,8.10817899302745,3.2023114944458e-05
5.80253173908804,8.0936038612421,5.60587686864205e-05
6.90353297487114,10,2.3915009817459e-05
7.56996157935546,7.38269002430937,2.58953313631684e-05
8.7238874564518,7.97811977083638,7.08936027868044e-05
8.06379165956731,8.21158383191002,2.61120624537434e-05
