"V1","V2","V3","V4"
0.942807351762387,1.05476395665684,0.0664394034220597,0.131309407725583
0.0722205345145371,0.512330438837452,0.0742241538545486,0.0529166338931136
0.11736096437817,0.0392865737309188,0.0636631115403185,0.0696951044992904
0.190267863747784,0.330759119734379,0.0725071170442778,0.0710681932360926
0.19699642240333,0.569261380444083,0.0709347901597251,0.0657160733101741
0.108924533715845,0.375153692321664,0.192871006724072,0.0498764670975767
0.317202583643288,0.136037480824684,0.0546798071715622,0.0627620963887338
1.84518888453987,0.418820247891063,0.132846921456979,0.206367334978915
2.20533994105965,0.202260009543411,0.110758229340125,0.0497989778581831
0.185925012067483,1.53565771859562,0.0504734806882867,0.0564512509026684
0.0680854451521134,0.703320848258597,0.115084856627688,0.0851606814156707
0.041595108468769,1.81270717594382,0.0792900163528152,0.067257893111294
0.65013647601007,1.21125116771811,0.0310263670180144,0.216522135533637
0.801392262815624,0.152631345354804,0.0336761847936593,0.142306701926071
0.62650442087579,0.344941751701776,0.0310359811207434,0.071039393137668
0.181624232093598,0.244799652190781,0.0403485478968362,0.0689720567159217
0.769700051130829,0.660527609799378,0.0326823324819106,0.0649389043147287
0.803610321638701,0.19831757436643,0.111322659139428,0.17741715858739
0.697947535890979,0.197351244037521,0.0906258726013041,0.237216113592607
0.143391526768377,0.825794966563719,0.197125204937956,0.150498625560621
0.155579545533918,0.0576848395193329,0.107400170684665,0.174870586732733
0.0930582285034218,0.0798291420976724,0.135446029541022,0.0509227407816932
0.0591872560319352,0.0981693832114755,0.171161137617048,0.0733463476862965
1.02858522920556,0.15581965632456,0.170623174551954,0.286174024601822
0.467528131903404,0.0942423952093703,0.126861185612794,0.071313978928521
0.432986027696117,0.897108051348663,0.0706910939782566,0.321731135034768
0.329134791469971,0.856536603914859,0.0633707332837835,0.0870905039909769
0.498828183416716,0.463605818735066,0.125296907429187,0.0428247454776521
0.582615377390712,0.694328440322002,0.122557421441369,0.143205581569405
0.361247632176302,0.247570952106545,0.196175704960288,0.191809453701357
0.267142969693694,1.00106858320368,0.0882154811073152,0.0544940085294841
0.767751843782697,0.543952246934007,0.0865591548224282,0.201175591136855
1.39863095631098,1.12830537266985,0.0577091919580989,0.0663989068576227
0.109160015193006,0.693694961155049,0.0399951477428497,0.0607408258335158
0.368005151985559,0.136414877506594,0.0491080741194844,0.0596843289393746
0.580528148867244,0.137800926238773,0.124889403187686,0.0669668068054125
0.0656810923579532,1.12411799226608,0.0755385332505338,0.0731302605978499
0.525118540125359,0.474425967100099,0.0723324055514359,0.0440769026148679
0.451262766259578,0.150015239421519,0.0807987325660996,0.0740250187221148
0.4828326704951,0.592060304905107,0.0777542098381074,0.074489838177094
0.0865372695896676,0.593019930375392,0.0724800172652482,0.066390893817133
0.246422083905232,0.0959621256124906,0.069302198167634,0.0406270172529021
0.976566022804508,0.145717799031449,0.0827028556795994,0.0548765070369571
0.396426703045565,0.146801171562217,0.170679762755998,0.0609711991310306
0.419141308111263,0.174894019160899,0.0661317883501776,0.0581777797952486
0.797964683653338,0.440810240835694,0.0630673966045109,0.0695123734846302
0.98278667340949,0.430715980911812,0.0529557251792309,0.0525052126467326
0.824059772554556,0.502650187751783,0.0759394258022753,0.0580698382296991
0.988260040583185,0.637237364463456,0.0911071296475915,0.0514300911600922
0.599603689202453,0.962882364894073,0.0538354335316921,0.194342022456506
0.258595869735717,1.14097862758602,0.0538145694656663,0.0650545351693776
1.57789459176963,1.02518244751165,0.0626387767182607,0.0835056626193603
0.762365755408054,0.193410567055909,0.208428904086737,0.0704411401059589
0.710551610269844,0.0430536768877266,0.209541758394775,0.172589198183223
0.416621344441593,0.232303819540168,0.250011498441477,0.0622815109061225
0.508615737589155,0.715086122671857,0.104396024362206,0.0803298084396895
0.501134753519973,0.608980823239742,0.108820599910687,0.174846239664668
0.0894780748391757,0.0672632657200704,0.102530110550237,0.140513316239553
0.100024826741973,0.0683721582764318,0.109315979504088,0.0718438651543889
0.526882400911938,0.00760702862948522,0.230531228170478,0.0768803539234919
0.278721445279601,0.542510675574214,0.237992594436964,0.084358993054275
0.40399342180437,0.106204839079615,0.105346161341281,0.200291967944404
0.524167809545483,0.00904491088867724,0.100798841797871,0.263965349511719
0.646964612741193,0.23831588879693,0.122594934084893,0.17015401280341
0.106731141942697,0.0709293515284595,0.129126149628194,0.106297427128438
0.0971257739557469,0.30855723286055,0.0654508057889755,0.113701754486193
0.0542174528146778,0.127723007179639,0.0616535673265435,0.112328837098661
0.0908715323861876,0.293303986715847,0.0585387575240811,0.093769050847629
0.335848245649544,0.0865315596004175,0.164463606392832,0.170042617903223
0.371227438950093,0.690769450565592,0.211301279833985,0.0729276580754665
0.717803828594347,0.372365103203346,0.118250971449914,0.182766485462206
0.195451298383331,0.157853148808541,0.128701706461934,0.284901098825563
0.330280618558126,0.0611306182834403,0.147508660544059,0.117393428852508
0.0952969773651353,0.231225192661536,0.0944671029969886,0.095002568893782
0.337612973349293,0.260277724072168,0.0577314144642003,0.305162337232769
0.22280720016333,0.552352232184288,0.0662718100433674,0.121664150696602
0.429972803557226,0.415061937609728,0.164830904921661,0.237462023205082
0.542534344962134,0.860634480663766,0.0533481764535074,0.062424289359592
0.411071455318021,0.37935702371769,0.0531621514805235,0.0694360944328018
0.351149732032924,0.0799418224032447,0.0511989819451016,0.1021531611249
0.208644869470434,0.279627155337433,0.0516302727376513,0.0911766130038426
0.212768862483926,0.0351215108863156,0.0570364083625987,0.166419429788343
0.663736695608087,0.630939909228241,0.189734215016277,0.0779151894802382
0.114308739079213,0.610279205813702,0.163820212883064,0.161038967333752
0.655464148171971,0.921842442665505,0.0440852082692802,0.0457988086715898
0.176108095170012,0.461308547069374,0.214069508958586,0.201256404647646
0.407579656337431,0.0850927983236051,0.178049921681182,0.0673486926234392
1.15515365458744,0.340553134776655,0.0453465631926391,0.159051590768522
1.19636505494352,0.0692313488445111,0.0370339484620978,0.0535463999155415
0.129403377084183,0.866417424364674,0.0386316628460256,0.053803974661636
0.0967747285782176,0.922081239284965,0.195559153352124,0.0490665019340142
0.132821655326196,0.545466378880061,0.187129970907991,0.124458336123371
0.577681414007913,0.130880501787469,0.0919740511842774,0.051570938820549
0.0754721344227433,0.465985983033464,0.11589308887492,0.17005701055775
0.442734822036265,0.115896386046521,0.134074822393083,0.214718083215954
0.223840521640397,0.937347747330093,0.146275771275176,0.149044424447075
0.677289827354111,0.0972251073137577,0.0687525610028485,0.220059114950223
0.068553123879245,0.511151723585704,0.209311536294013,0.231692697610295
0.421359994124172,1.25661773153122,0.0444897051650949,0.058446295193689
0.92733766839865,0.095571594044031,0.129690708957367,0.166950039340455
0.805355153007744,0.0668220195887054,0.121606505667382,0.0521980207226708
1.28181364130041,0.0604135660858365,0.100882371367503,0.0534223518543109
0.948046185580621,0.0998327078096871,0.0819457139074444,0.1489432016484
1.50356944875071,0.163676593976826,0.0810927786498735,0.0903466185301674
0.446376323646426,0.25820852070432,0.0783642702927386,0.0920133407929335
0.513586674019106,1.00857835576175,0.0690335949386277,0.0721649693132491
0.909150073649471,0.84449482868909,0.084048329560472,0.0716088883384711
0.785892935624327,1.09210161092647,0.0801463760031805,0.178679806581082
0.654432742130915,0.679266483004486,0.0758192491374924,0.0626330972342526
0.0867859686693809,0.722260831644789,0.141811065034391,0.0996353816136063
0.411531518675077,1.35018452293969,0.0637887136701486,0.0499664406242804
2.19632127155273,1.43721934603603,0.272857826051476,0.21048542179642
0.587703033965087,0.205172039586333,0.252937719479724,0.172454464825933
0.0951634466108776,0.797653064559199,0.0770375957603483,0.301822934376409
0.821463604853374,0.446363982431045,0.207345186185329,0.0497945230808828
0.736886356128191,1.51541227164195,0.236978373869402,0.356770158594827
0.19851208221775,0.219285824749892,0.243872439641293,0.0800920151370683
2.12944144995764,0.667950903442863,0.0589462188410118,0.112518247382336
0.174063705900362,0.133358548806498,0.315960287861952,0.276912224038037
1.85688797074517,0.088544124891736,0.0601658369270092,0.08494693327712
0.932062758698907,0.478033379254555,0.042728105184187,0.0696001304644677
0.818632146643687,0.515654356259833,0.0495964037036212,0.109183399671766
2.04288835581288,0.695746700170253,0.111950503644484,0.109670709324243
0.885553814030555,1.06886892405558,0.407682647109456,0.045578505882386
0.68355913671163,0.513650585882876,0.119999609713448,0.0609667242680467
0.0565899511709337,0.080444763491382,0.418895736494007,0.197319505322536
0.890567791792259,1.38002447365847,0.11170260820446,0.0906149730477887
0.475364270193854,0.920206085180843,0.168762129148347,0.325293041322687
1.10668482790799,0.896827719148855,0.318682481080714,0.0683473497584841
0.169743275602377,0.926364087353451,0.05456294738883,0.456561459560174
0.0678897921266673,0.734900922131513,0.163792757191609,0.071880515125904
0.789866565391841,0.827372318752999,0.126337715671698,0.100098494181545
0.135110283668693,0.228369400525351,0.0597371497180263,0.104803150082028
0.164380053777759,0.947292089818149,0.332982780937038,0.34131670297129
0.426206776837874,1.20159334448018,0.0736318839312722,0.131924140228055
1.11486780317948,0.893117931288351,0.260238153521676,0.11264710699536
0.843441086824591,1.14354898107138,0.363734477013115,0.10369469218103
1.05018480554984,0.937277091971693,0.676800879345706,0.279946276764065
1.03407416057793,0.288533173130638,0.192806623919413,0.399295002347825
0.112715939927993,0.494495200640831,0.171715308615497,0.0950708177862706
0.0770511353811786,1.10319404852789,0.202314513291163,0.103540470094219
0.568697467979975,0.915893842271054,0.184558980652275,0.0235871008945222
1.92582192458964,0.21412838283485,0.103882761370501,0.0192387837751981
0.163630031044731,0.168857189132443,0.112662956176695,0.0368066708336972
1.56633656080184,1.00081988182424,0.535472127619239,0.0354063276236588
0.674504999437296,0.550117493839002,0.522780027590976,0.131035770080195
1.12753596223767,0.607595066409206,0.0727599241007252,0.0283415439346507
0.548595578007172,0.101642296930635,0.05554821924823,0.11857633106444
0.153022997480909,0.149210673598693,0.56098907339354,0.0385037870303078
2.30463377776092,0.602438972300933,0.81985204860633,0.0951557395258428
0.520320961732407,0.0898726219328159,0.577613664216799,0.122625684992283
0.163328620286274,0.112182921986378,0.66697631198446,0.114901447076608
0.132828187288589,1.12209921820333,0.0980579123821515,0.135526483941635
0.728188844911659,0.804769662101715,0.0439136675846664,0.0462124377797661
2.29867947808452,0.388765753004708,0.451321654379923,0.0348764835074978
0.328519716800534,0.76490523652267,0.690674770022353,0.0289898825638675
0.191218618509742,0.731934077580072,0.546827980841228,0.0308495814486935
0.924231585399397,1.54482579212995,0.419001159081745,0.0859005747005444
0.669927384105395,0.119607586091245,0.0837781414187421,0.0348507126348528
0.0582180146091314,1.34911219063249,0.0946298333809034,0.0521908357702373
0.521279307571918,0.907218498834342,0.117928956235359,0.0472394903231686
0.784315612772319,0.763417351075007,0.078322203974575,0.25107992077119
0.135471691436631,2.52728131881738,0.0970904482479375,0.0546601583036955
1.06035122459658,0.162278855836784,0.319165895038024,0.115051314347346
0.0962022577439448,0.306590071531284,0.131946177875716,0.307206991718472
0.403173096424343,0.267750684245194,0.335304764574112,0.226422575201267
0.826950395937921,0.167314838918513,0.0448098960454069,0.210501501655904
0.630243343569019,0.451922380221352,0.303887759997316,0.0462587217838559
0.655014260086602,0.468064672327036,0.135229719715445,0.157928156136976
1.07310449816899,0.455088996537291,0.0339595737196306,0.329761170452485
0.721397771243981,0.749689815552629,0.0433461874486281,0.056620857909791
0.112708136413746,0.672455711151612,0.0426087227254504,0.423027274562746
0.381817621463142,0.540241110623239,0.0959730626619189,0.0452994618037385
0.586415108215413,0.107475407611179,0.329318810937418,0.0544176374119981
0.537588944936643,0.134124470377856,0.0393597831434418,0.230853769172886
0.406866056214489,0.0578647303570407,0.0730572970285298,0.0290790830384693
1.32959222852346,0.0856642583628503,0.0750894873472212,0.0386287293331086
0.491113096391032,0.0525024073349422,0.271404503941024,0.195745114007574
0.101416133872124,0.653552758081509,0.349933879700608,0.035696059855106
1.23088653766529,0.121572573232328,0.0406887664531093,0.392553580364196
0.227537886457076,1.20875984612205,0.0487271495029481,0.03081089111116
0.0284275227329479,0.516536115661228,0.0469606396694403,0.0430704157675319
0.0538839069851728,1.05735533903623,0.0483953125822832,0.163516992405194
0.75586668006886,0.502129870047558,0.0608041487252721,0.172479447986704
0.0921461559190452,0.111703247569904,0.175977264340007,0.0314181423057033
0.0481971637737245,0.56423779624454,0.242115002113643,0.0406470489257729
0.269580633183243,1.28706296138241,0.0489327035952366,0.0425155347261295
